run_version,model_type,pred_threshold,pixel_threshold,min_area,val_iou,val_dice,val_image_precision,val_image_recall,val_image_f1,val_image_accuracy,val_pixel_precision,val_pixel_recall,val_pixel_f1,val_fp,val_fn,fp_rate,fn_rate,combined_score
v17_unet_baseline_160,unet,0.7400000095367432,160,80,0.648636708041597,0.7868764596562553,0.8409785932721713,0.9821428571428571,0.9060955518945635,0.8972972972972973,0.7757859282590709,0.7982886874756736,0.7868764596562078,52,5,0.1890909090909091,0.017857142857142856,0.7315673576211525
v17_unet_baseline_160,unet,0.7400000095367432,160,100,0.648636708041597,0.7868764596562553,0.8409785932721713,0.9821428571428571,0.9060955518945635,0.8972972972972973,0.7757859282590709,0.7982886874756736,0.7868764596562078,52,5,0.1890909090909091,0.017857142857142856,0.7315673576211525
v17_unet_baseline_160,unet,0.7400000095367432,160,120,0.648636708041597,0.7868764596562553,0.8409785932721713,0.9821428571428571,0.9060955518945635,0.8972972972972973,0.7757859282590709,0.7982886874756736,0.7868764596562078,52,5,0.1890909090909091,0.017857142857142856,0.7315673576211525
v17_unet_baseline_160,unet,0.7400000095367432,100,120,0.648636708041597,0.7868764596562553,0.8409785932721713,0.9821428571428571,0.9060955518945635,0.8972972972972973,0.7757859282590709,0.7982886874756736,0.7868764596562078,52,5,0.1890909090909091,0.017857142857142856,0.7315673576211525
v17_unet_baseline_160,unet,0.7400000095367432,100,150,0.648636708041597,0.7868764596562553,0.8409785932721713,0.9821428571428571,0.9060955518945635,0.8972972972972973,0.7757859282590709,0.7982886874756736,0.7868764596562078,52,5,0.1890909090909091,0.017857142857142856,0.7315673576211525
v17_unet_baseline_160,unet,0.7400000095367432,120,80,0.648636708041597,0.7868764596562553,0.8409785932721713,0.9821428571428571,0.9060955518945635,0.8972972972972973,0.7757859282590709,0.7982886874756736,0.7868764596562078,52,5,0.1890909090909091,0.017857142857142856,0.7315673576211525
v17_unet_baseline_160,unet,0.7400000095367432,100,180,0.648636708041597,0.7868764596562553,0.8409785932721713,0.9821428571428571,0.9060955518945635,0.8972972972972973,0.7757859282590709,0.7982886874756736,0.7868764596562078,52,5,0.1890909090909091,0.017857142857142856,0.7315673576211525
v17_unet_baseline_160,unet,0.7400000095367432,160,150,0.648636708041597,0.7868764596562553,0.8409785932721713,0.9821428571428571,0.9060955518945635,0.8972972972972973,0.7757859282590709,0.7982886874756736,0.7868764596562078,52,5,0.1890909090909091,0.017857142857142856,0.7315673576211525
v17_unet_baseline_160,unet,0.699999988079071,140,180,0.6486088564512427,0.7868559651528064,0.8389057750759878,0.9857142857142858,0.9064039408866995,0.8972972972972973,0.7726023975478652,0.8016453394509463,0.7868559651527591,53,4,0.19272727272727272,0.014285714285714285,0.7311788584411564
v17_unet_baseline_160,unet,0.699999988079071,160,180,0.6486088564512427,0.7868559651528064,0.8389057750759878,0.9857142857142858,0.9064039408866995,0.8972972972972973,0.7726023975478652,0.8016453394509463,0.7868559651527591,53,4,0.19272727272727272,0.014285714285714285,0.7311788584411564
