pred_threshold,pixel_threshold,min_area,val_iou,val_dice,val_pixel_precision,val_pixel_recall,val_pixel_f1,val_image_accuracy,val_image_precision,val_image_recall,val_image_f1,val_fp,val_fn,fp_rate,fn_rate,seg_score,cls_score,balanced_score,is_best_seg,is_best_cls,is_best_balanced
0.47999998927116394,1,300,0.6496580241477359,0.7876275138701313,0.7676185274150088,0.8087075394626366,0.7876275138700846,0.9009009009009009,0.8440366972477065,0.9857142857142858,0.9093904448105437,51,4,0.18545454545454546,0.014285714285714285,0.7048458200366903,0.900566736145422,0.7360807797414567,False,False,False
0.47999998927116394,1,320,0.6496580241477359,0.7876275138701313,0.7676185274150088,0.8087075394626366,0.7876275138700846,0.9009009009009009,0.8440366972477065,0.9857142857142858,0.9093904448105437,51,4,0.18545454545454546,0.014285714285714285,0.7048458200366903,0.900566736145422,0.7360807797414567,False,False,False
0.47999998927116394,1,380,0.6496408090445304,0.7876148619538125,0.7678314064453381,0.8084447346373588,0.7876148619537656,0.9009009009009009,0.848297213622291,0.9785714285714285,0.9087893864013267,49,6,0.1781818181818182,0.02142857142857143,0.7048304302082394,0.8992201184830593,0.7358283663054992,False,False,False
0.49000000953674316,1,380,0.6496216441482243,0.7876007767631044,0.7707511064307437,0.8052036261628547,0.7876007767630574,0.9027027027027027,0.853125,0.975,0.91,47,7,0.1709090909090909,0.025,0.7048132971941726,0.9002216984029484,0.7360686275935705,False,False,False
0.49000000953674316,1,340,0.6496061826745047,0.7875894131546718,0.77050405365106,0.8054496658527269,0.7875894131546248,0.9027027027027027,0.8487654320987654,0.9821428571428571,0.9105960264900662,49,5,0.1781818181818182,0.017857142857142856,0.7047994748665678,0.901551697164611,0.7362940956594364,False,True,False
0.47999998927116394,1,260,0.6495922910174273,0.7875792031214407,0.7675267580727909,0.8087075394626366,0.787579203121394,0.8990990990990991,0.8414634146341463,0.9857142857142858,0.9078947368421053,52,4,0.1890909090909091,0.014285714285714285,0.704787055859029,0.8989158864230752,0.7356627128930248,False,False,False
0.49000000953674316,1,360,0.6495609570680341,0.7875561727922308,0.7705876614296647,0.8052888111751861,0.7875561727921838,0.9027027027027027,0.8509316770186336,0.9785714285714285,0.9102990033222591,48,6,0.17454545454545456,0.02142857142857143,0.7047590433577089,0.9008850134561965,0.7361422374559561,False,False,False
0.47999998927116394,1,360,0.6495525922130223,0.7875500245088284,0.7677081737711633,0.8084447346373588,0.7875500245087815,0.8990990990990991,0.845679012345679,0.9785714285714285,0.9072847682119205,50,6,0.18181818181818182,0.02142857142857143,0.704751565131341,0.8975594123839158,0.7353920425718693,False,False,False
0.47999998927116394,1,220,0.6495329534657923,0.7875355895146394,0.7674439204273777,0.8087075394626366,0.7875355895145927,0.8972972972972973,0.8389057750759878,0.9857142857142858,0.9064039408866995,53,4,0.19272727272727272,0.014285714285714285,0.7047340078853275,0.8972691023635999,0.7352500651511567,False,False,False
0.47999998927116394,1,240,0.6495329534657923,0.7875355895146394,0.7674439204273777,0.8087075394626366,0.7875355895145927,0.8972972972972973,0.8389057750759878,0.9857142857142858,0.9064039408866995,53,4,0.19272727272727272,0.014285714285714285,0.7047340078853275,0.8972691023635999,0.7352500651511567,False,False,False
0.49000000953674316,1,320,0.6495077784379522,0.787517084706303,0.7702723780589781,0.805551616000464,0.787517084706256,0.9009009009009009,0.8440366972477065,0.9857142857142858,0.9093904448105437,51,4,0.18545454545454546,0.014285714285714285,0.7047115009452888,0.900566736145422,0.7359706380865075,False,False,False
0.49000000953674316,1,300,0.6495077784379522,0.787517084706303,0.7702723780589781,0.805551616000464,0.787517084706256,0.9009009009009009,0.8440366972477065,0.9857142857142858,0.9093904448105437,51,4,0.18545454545454546,0.014285714285714285,0.7047115009452888,0.900566736145422,0.7359706380865075,False,False,False
0.49000000953674316,1,280,0.6495077784379522,0.787517084706303,0.7702723780589781,0.805551616000464,0.787517084706256,0.9009009009009009,0.8440366972477065,0.9857142857142858,0.9093904448105437,51,4,0.18545454545454546,0.014285714285714285,0.7047115009452888,0.900566736145422,0.7359706380865075,False,False,False
0.49000000953674316,1,240,0.6494444280059102,0.7874705167133332,0.770183281354446,0.805551616000464,0.7874705167132863,0.8990990990990991,0.8414634146341463,0.9857142857142858,0.9078947368421053,52,4,0.1890909090909091,0.014285714285714285,0.7046548634888756,0.8989158864230752,0.735554315149499,False,False,False
0.49000000953674316,1,260,0.6494444280059102,0.7874705167133332,0.770183281354446,0.805551616000464,0.7874705167132863,0.8990990990990991,0.8414634146341463,0.9857142857142858,0.9078947368421053,52,4,0.1890909090909091,0.014285714285714285,0.7046548634888756,0.8989158864230752,0.735554315149499,False,False,False
0.49000000953674316,1,220,0.6493877315458704,0.7874288369262938,0.7701035456052896,0.805551616000464,0.7874288369262469,0.8972972972972973,0.8389057750759878,0.9857142857142858,0.9064039408866995,53,4,0.19272727272727272,0.014285714285714285,0.7046041736980361,0.8972691023635999,0.7351436011175778,False,False,False
